date,year,quarter,month_number,month_name,region,zone,main_city,visitor_type,travel_purpose,accommodation_type,visitors,tourist_nights,spend_sar,rooms_available,rooms_sold,occupancy_rate,average_daily_rate_sar,room_revenue_sar,cancellation_rate,satisfaction_score
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Business,Other Paid Accommodation,587,1292,595168,5665,360,0.0635,241.88,87076,0.1148,4.49
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Religious,Hotel,468,1618,693818,6735,479,0.0711,507.43,243060,0.0725,4.31
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Religious,Serviced Apartment,184,588,251952,4750,153,0.0322,346.68,53041,0.0767,4.46
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Religious,Resort,104,366,170069,4561,107,0.0235,763.27,81669,0.0764,4.49
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Religious,Other Paid Accommodation,91,312,119903,5130,91,0.0177,259.75,23636,0.0485,4.13
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Hotel,2996,6059,2593020,10265,1803,0.1756,529.27,954268,0.0537,4.24
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Serviced Apartment,1576,2868,1117271,7400,839,0.1134,374.18,313936,0.0772,3.77
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Resort,702,1226,527121,6446,333,0.0517,651.86,217069,0.0495,3.86
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Family Visit,Other Paid Accommodation,652,1782,743855,5500,499,0.0907,217.91,108737,0.0421,4.0
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Events,Hotel,2338,5065,2106962,9049,1609,0.1778,550.62,885955,0.0446,3.8
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Events,Serviced Apartment,751,1707,684342,6878,450,0.0654,360.87,162389,0.0875,3.95
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Events,Resort,507,997,401102,6536,289,0.0442,746.5,215737,0.0424,4.17
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Domestic,Events,Other Paid Accommodation,460,1176,547594,5181,304,0.0587,273.21,83057,0.085,4.03
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Leisure,Hotel,3987,15749,12693850,12028,4937,0.4105,566.83,2798459,0.062,4.49
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Leisure,Serviced Apartment,1763,7737,6181156,7680,1952,0.2542,401.95,784604,0.0691,4.45
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Leisure,Resort,1031,4517,3674921,5519,1160,0.2102,792.86,919720,0.0563,3.93
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Leisure,Other Paid Accommodation,684,2843,2130953,6963,711,0.1021,266.45,189443,0.0397,3.85
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Business,Hotel,1878,7907,6218323,6475,2244,0.3466,450.19,1010223,0.0151,4.73
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Business,Serviced Apartment,805,3380,2257062,5678,967,0.1703,337.11,325988,0.109,4.31
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Business,Resort,375,1455,1163830,6370,427,0.067,817.08,348891,0.0814,4.29
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Business,Other Paid Accommodation,394,1752,1386439,5587,524,0.0938,241.85,126727,0.0578,4.18
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Religious,Hotel,282,1517,1094391,6397,425,0.0664,549.56,233562,0.0821,4.04
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Religious,Serviced Apartment,128,685,509319,5395,192,0.0356,422.82,81181,0.0849,4.03
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Religious,Resort,72,365,269377,4545,100,0.022,739.94,73994,0.0809,4.37
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Religious,Other Paid Accommodation,60,323,264474,3472,68,0.0196,254.22,17287,0.0617,4.58
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Hotel,2263,9771,7209084,8870,2590,0.292,522.48,1353225,0.0618,4.33
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Serviced Apartment,819,3603,2812655,5647,950,0.1682,314.44,298717,0.0212,4.38
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Resort,442,1748,1363905,4902,477,0.0973,645.57,307936,0.0862,4.29
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Family Visit,Other Paid Accommodation,434,1785,1376715,4157,592,0.1424,247.96,146794,0.1127,4.08
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Events,Hotel,1276,5233,3966624,6684,1682,0.2516,484.4,814763,0.0549,4.45
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Events,Serviced Apartment,486,2037,1561284,6119,577,0.0943,405.66,234063,0.0479,3.99
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Events,Resort,318,1349,1046845,4043,444,0.1098,746.01,331227,0.0304,4.42
2024-05-01,2024,Q2,5,May,Eastern Province,Eastern,Dammam,Inbound,Events,Other Paid Accommodation,254,1113,779109,6364,272,0.0427,221.29,60191,0.0734,4.0
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Leisure,Hotel,4187,7511,3092204,11794,2418,0.205,554.43,1340603,0.0871,3.85
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Leisure,Serviced Apartment,1748,3442,1314604,6195,1004,0.1621,334.39,335732,0.0331,3.99
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Leisure,Resort,978,1921,748240,5460,570,0.1044,600.32,342179,0.0633,4.24
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Leisure,Other Paid Accommodation,823,1570,698308,7141,435,0.0609,229.57,99861,0.0728,4.25
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Business,Hotel,2043,4466,1835921,4732,1206,0.2549,548.49,661482,0.0708,4.36
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Business,Serviced Apartment,806,1661,704770,8081,491,0.0608,369.88,181610,0.0751,3.82
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Business,Resort,494,1127,483732,5653,325,0.0575,706.69,229673,0.0882,4.06
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Business,Other Paid Accommodation,349,649,274886,5190,176,0.0339,215.12,37860,0.0775,3.89
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Religious,Hotel,335,1010,402852,4499,292,0.0649,500.79,146229,0.0806,4.56
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Religious,Serviced Apartment,147,491,192585,6458,153,0.0237,348.32,53293,0.103,4.23
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Religious,Resort,60,190,77381,4721,47,0.01,664.43,31228,0.1036,3.84
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Religious,Other Paid Accommodation,60,205,83220,5485,54,0.0098,248.4,13413,0.0441,3.69
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Family Visit,Hotel,2245,3911,1636029,7032,965,0.1372,581.24,560893,0.0768,3.89
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Family Visit,Serviced Apartment,924,1913,703744,6652,571,0.0858,338.16,193089,0.0627,4.01
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Family Visit,Resort,521,1068,442918,4926,348,0.0706,705.05,245356,0.0875,4.34
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Family Visit,Other Paid Accommodation,368,745,291254,6496,181,0.0279,249.5,45159,0.0949,4.22
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Events,Hotel,773,1562,651178,4751,436,0.0918,563.74,245791,0.0482,4.27
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Events,Serviced Apartment,306,661,268684,3923,163,0.0415,285.09,46468,0.0894,4.25
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Events,Resort,168,329,136836,5208,86,0.0165,692.17,59526,0.1027,3.96
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Domestic,Events,Other Paid Accommodation,166,294,135391,2844,84,0.0295,227.35,19097,0.0658,4.12
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Leisure,Hotel,2931,11160,8465929,9323,2884,0.3093,515.38,1486356,0.0534,4.41
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Leisure,Serviced Apartment,1150,4879,3855409,7870,1220,0.155,412.22,502908,0.0798,4.02
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Leisure,Resort,722,2972,2094589,5509,775,0.1407,782.49,606431,0.0672,4.3
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Leisure,Other Paid Accommodation,562,2491,1856519,5588,642,0.1149,231.92,148894,0.0831,4.33
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Business,Hotel,1494,6243,4669590,7506,1643,0.2189,493.35,810566,0.0781,4.17
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Business,Serviced Apartment,514,2221,1719367,7726,661,0.0856,328.51,217148,0.06,3.81
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Business,Resort,264,1175,878117,3986,265,0.0665,635.23,168336,0.0499,4.27
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Business,Other Paid Accommodation,254,1102,790493,6585,299,0.0454,248.8,74391,0.057,4.4
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Religious,Hotel,183,943,674989,6434,253,0.0393,480.55,121578,0.0651,4.31
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Religious,Serviced Apartment,75,407,306794,4600,99,0.0215,374.88,37113,0.0583,3.42
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Religious,Resort,50,273,219093,5483,76,0.0139,691.96,52588,0.0579,4.44
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Religious,Other Paid Accommodation,50,255,189797,5016,57,0.0114,254.34,14497,0.07,3.81
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Family Visit,Hotel,1444,6035,4846920,7955,1822,0.229,535.64,975930,0.0537,4.04
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Family Visit,Serviced Apartment,558,2336,1772681,6816,627,0.092,293.34,183921,0.0402,3.91
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Family Visit,Resort,297,1080,898092,3236,281,0.0868,757.92,212976,0.0847,3.9
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Family Visit,Other Paid Accommodation,324,1429,1074218,5484,360,0.0656,244.85,88144,0.0757,4.03
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Events,Hotel,518,2209,2002517,4829,681,0.141,484.54,329974,0.0832,3.62
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Events,Serviced Apartment,189,811,625232,3261,214,0.0656,391.35,83748,0.0957,4.39
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Events,Resort,127,489,362845,5210,125,0.024,727.19,90899,0.1025,4.3
2024-05-01,2024,Q2,5,May,Asir,Southern,Abha,Inbound,Events,Other Paid Accommodation,81,351,266520,2935,91,0.031,206.67,18807,0.0628,4.02
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Leisure,Hotel,3168,6811,2674790,10796,1901,0.1761,509.15,967894,0.1014,4.34
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Leisure,Serviced Apartment,1483,3095,1275435,7497,969,0.1293,254.25,246369,0.1167,3.9
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Leisure,Resort,799,1403,641990,4745,425,0.0896,706.11,300095,0.0659,3.96
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Leisure,Other Paid Accommodation,792,1639,718021,4051,414,0.1022,244.81,101352,0.0306,4.24
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Business,Hotel,1608,3126,1353311,7440,771,0.1036,566.72,436943,0.0826,3.77
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Business,Serviced Apartment,662,1439,600348,2611,398,0.1524,371.21,147742,0.068,4.16
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Business,Resort,400,713,312691,5904,167,0.0283,760.19,126951,0.1152,4.35
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Business,Other Paid Accommodation,354,667,269742,4481,190,0.0424,230.05,43710,0.0555,4.33
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Religious,Hotel,300,984,374226,5463,275,0.0503,554.59,152511,0.0619,4.49
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Religious,Serviced Apartment,112,362,159523,6088,89,0.0146,376.89,33543,0.067,4.09
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Religious,Resort,57,202,91144,5556,56,0.0101,713.99,39983,0.1375,4.1
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Religious,Other Paid Accommodation,51,171,67912,6120,40,0.0065,226.29,9051,0.06,3.9
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Family Visit,Hotel,2069,3800,1503765,7244,1125,0.1553,580.42,652975,0.0831,3.94
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Family Visit,Serviced Apartment,726,1752,737114,4579,577,0.126,334.05,192744,0.0682,3.98
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Family Visit,Resort,384,905,384575,5857,219,0.0374,702.76,153904,0.0544,4.06
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Family Visit,Other Paid Accommodation,396,804,351713,6279,212,0.0338,248.72,52727,0.0584,3.95
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Events,Hotel,582,1232,494403,7199,388,0.0539,539.76,209425,0.0761,4.27
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Events,Serviced Apartment,303,755,313207,5228,213,0.0407,316.97,67514,0.025,3.82
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Events,Resort,135,257,117362,3721,62,0.0167,614.34,38088,0.0539,4.17
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Domestic,Events,Other Paid Accommodation,126,263,106339,4125,75,0.0182,222.73,16704,0.0895,3.78
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Leisure,Hotel,2164,9972,8569379,6693,3043,0.4547,587.12,1786616,0.0966,4.25
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Leisure,Serviced Apartment,778,3280,2554347,6336,941,0.1485,327.26,307952,0.0579,3.55
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Leisure,Resort,538,2163,1619311,6012,564,0.0938,658.22,371237,0.0764,3.82
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Leisure,Other Paid Accommodation,488,2114,1553647,5194,529,0.1018,232.66,123078,0.065,4.07
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Business,Hotel,1209,4654,3344337,7438,1518,0.2041,484.06,734798,0.0953,3.98
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Business,Serviced Apartment,419,1760,1282181,5172,424,0.082,368.88,156405,0.0475,3.98
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Business,Resort,221,895,686098,5374,302,0.0562,705.88,213176,0.0675,4.6
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Business,Other Paid Accommodation,220,919,692843,5504,275,0.05,265.83,73103,0.0958,4.27
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Religious,Hotel,172,998,736887,5941,303,0.051,563.44,170723,0.0509,4.9
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Religious,Serviced Apartment,76,426,304209,6087,92,0.0151,343.5,31601,0.0727,4.04
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Religious,Resort,50,271,194081,5823,77,0.0132,619.01,47664,0.1034,4.3
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Religious,Other Paid Accommodation,50,274,204031,5494,74,0.0135,245.58,18173,0.085,4.19
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Family Visit,Hotel,1264,5214,3826776,7559,1622,0.2146,498.47,808521,0.0779,3.92
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Family Visit,Serviced Apartment,557,2467,1809244,5433,753,0.1386,354.93,267259,0.0858,3.9
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Family Visit,Resort,278,1159,896634,4994,312,0.0625,725.98,226506,0.0554,4.84
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Family Visit,Other Paid Accommodation,223,958,741304,6075,203,0.0334,207.61,42144,0.0563,4.38
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Events,Hotel,397,1643,1249862,4719,471,0.0998,527.99,248681,0.0826,4.65
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Events,Serviced Apartment,159,671,479807,3971,184,0.0463,352.88,64930,0.0872,4.29
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Events,Resort,90,408,304273,4937,115,0.0233,651.81,74957,0.0872,4.29
2024-05-01,2024,Q2,5,May,Tabuk,Northern,Tabuk,Inbound,Events,Other Paid Accommodation,81,348,270445,5525,92,0.0167,270.13,24852,0.0334,3.98
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Leisure,Hotel,8757,17127,7405432,19006,4985,0.2623,582.61,2904302,0.0874,4.23
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Leisure,Serviced Apartment,3579,6828,3301335,9420,1711,0.1816,444.57,760664,0.0494,4.5
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Leisure,Resort,1884,3390,1688952,7212,798,0.1106,866.91,691795,0.0374,3.77
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Leisure,Other Paid Accommodation,1931,4630,2183329,8937,1366,0.1528,298.32,407500,0.0658,4.0
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Business,Hotel,4430,9877,4409754,10929,2669,0.2442,599.75,1600726,0.0531,3.94
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Business,Serviced Apartment,1682,3438,1613451,8023,827,0.1031,422.26,349212,0.0252,4.13
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Business,Resort,770,1479,713416,4662,354,0.0759,916.34,324383,0.0301,4.24
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Business,Other Paid Accommodation,964,2051,992353,5647,527,0.0933,279.4,147243,0.0201,4.4
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Religious,Hotel,684,2018,1034697,6644,577,0.0868,723.37,417386,0.0724,4.65
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Religious,Serviced Apartment,270,915,427272,3495,209,0.0598,410.21,85733,0.0641,3.86
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Religious,Resort,143,484,251878,4509,137,0.0304,967.81,132590,0.0888,4.08
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Religious,Other Paid Accommodation,135,450,225663,5229,129,0.0247,306.3,39512,0.0437,3.82
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Family Visit,Hotel,5086,10524,5346328,13267,2407,0.1814,572.51,1378035,0.0669,4.01
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Family Visit,Serviced Apartment,1866,3441,1618266,6668,975,0.1462,442.82,431745,0.0802,4.8
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Family Visit,Resort,1137,2592,1245768,6298,795,0.1262,832.4,661759,0.0709,4.23
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Family Visit,Other Paid Accommodation,1012,2305,1184410,6124,644,0.1052,290.71,187215,0.1066,3.7
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Events,Hotel,3236,6379,2982611,8717,1840,0.2111,493.3,907668,0.0665,3.81
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Events,Serviced Apartment,1221,2511,1183294,7404,768,0.1037,477.7,366871,0.0698,4.44
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Events,Resort,788,1579,819082,3936,445,0.1131,958.72,426630,0.0725,4.22
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Domestic,Events,Other Paid Accommodation,636,1522,664920,5506,450,0.0817,290.4,130680,0.0997,4.32
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Leisure,Hotel,5624,24274,19535738,10922,6304,0.5772,617.52,3892857,0.0497,4.31
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Leisure,Serviced Apartment,2349,8991,7603681,9257,2581,0.2788,389.99,1006562,0.0855,4.59
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Leisure,Resort,1232,5357,4845964,6261,1321,0.211,961.79,1270527,0.0972,4.2
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Leisure,Other Paid Accommodation,1282,5526,5179264,5017,1463,0.2916,318.85,466474,0.1363,4.05
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Business,Hotel,2661,11539,10293399,9289,2549,0.2744,601.88,1534193,0.0901,3.68
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Business,Serviced Apartment,957,3679,3340988,5421,901,0.1662,414.82,373749,0.039,4.26
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Business,Resort,716,2954,2280806,5557,848,0.1526,876.11,742940,0.091,4.12
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Business,Other Paid Accommodation,537,1992,1805152,4447,557,0.1253,263.46,146747,0.0678,4.39
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Religious,Hotel,414,2174,1900370,4941,546,0.1105,705.23,385054,0.0236,4.43
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Religious,Serviced Apartment,170,889,793181,5274,273,0.0518,375.52,102515,0.0571,4.4
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Religious,Resort,92,506,474478,5692,131,0.023,825.74,108172,0.1006,4.31
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Religious,Other Paid Accommodation,84,460,371061,4881,125,0.0256,281.05,35131,0.0601,4.07
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Family Visit,Hotel,3066,13772,10445644,10027,3757,0.3747,610.57,2293897,0.0598,4.4
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Family Visit,Serviced Apartment,1331,5085,5002654,7023,1412,0.2011,366.94,518112,0.0557,4.49
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Family Visit,Resort,678,2903,2467013,7927,787,0.0993,926.44,729107,0.0662,4.36
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Family Visit,Other Paid Accommodation,636,2788,2544722,5423,847,0.1562,260.77,220870,0.0404,4.08
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Events,Hotel,2128,8502,7396047,6619,2280,0.3445,661.31,1507776,0.0489,3.96
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Events,Serviced Apartment,850,3436,3439622,6391,1032,0.1615,369.56,381389,0.0814,3.9
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Events,Resort,443,1793,1664840,5946,498,0.0838,942.11,469170,0.0704,4.53
2024-06-01,2024,Q2,6,Jun,Riyadh,Central,Riyadh,Inbound,Events,Other Paid Accommodation,472,1995,1770781,6620,620,0.0937,286.1,177384,0.0541,4.37
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Leisure,Hotel,15569,35363,17796413,27186,9958,0.3663,648.07,6453499,0.0338,4.6
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Leisure,Serviced Apartment,6169,11910,5816422,15027,3361,0.2237,388.81,1306800,0.0381,4.77
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Leisure,Resort,2796,6060,2823974,9989,1482,0.1484,958.92,1421116,0.0669,4.21
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Leisure,Other Paid Accommodation,2903,5752,2716756,9816,1334,0.1359,266.23,355152,0.1074,4.13
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Business,Hotel,6685,12334,5539034,15419,3138,0.2035,653.09,2049405,0.0455,4.24
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Business,Serviced Apartment,2787,5432,2635770,6818,1481,0.2172,427.71,633435,0.0491,4.2
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Business,Resort,1547,3308,1468841,7279,767,0.1054,806.82,618829,0.0699,4.32
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Business,Other Paid Accommodation,1265,2584,1307571,5806,571,0.0983,295.2,168557,0.0464,3.99
2024-06-01,2024,Q2,6,Jun,Makkah,Western,Jeddah,Domestic,Religious,Hotel,13274,44009,22559199,23497,12177,0.5182,530.5,6459880,0.0857,4.1
